video_id,title,publishedAt,channelId,channelTitle,categoryId,description,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled
"2a8hE5Y9pH4","Katha Sangama (Kannada) - Official Trailer | Rishab Shetty | HK Prakash | Puttanna Kanagal","2019-11-04T12:30:14.000Z","UCx1k-94_ERoSny5eklQy1Ng","Rishab Shetty Films","1","Presenting the Official Trailer of 'Katha Sangama' - A Rishab Shetty Vision.7 Directors | 7 Stories | 7 Musicians | 7 DOP | 1 MovieKathasangama is a Kannada anthology movie comprising of 7 Stories.Producers:  H K Prakash, Pradeep NR and Rishab ShettyCo-Producer:  Sukeshini Jayaram ShettyStory 1:Director: Shashi Kumar PStory & Screenplay: Jayanth SeegeMusic: DOSSMODECinematographer: Gomtesh UpadhyeEditor: AryaVFX: PPJSFX and Sound Design: Oli LabsDirection Department: Nithin Ramachandra, Shree Harsha MaiyaProduction Design: SharathLine Producer: Shamil BangeraSubtitles: Pooja SudhirDialogue: Raj B Shetty, Anirudh MaheshCast: Raj B Shetty, Amrutha Naik, JP TuminadStory 2: Written & Directed by : Chandrajith BelliappaMusic: Gagan BaderiyaCinematographer: Arvind KashyapEditor: RithwikVFX : Manifest and rvg studiosVFX Supervisor : Rahul VGCostume Designer: Pragathi Rishab ShettyProduction Designer: Chaitra PuthrayaAsst Directors: Sharath Mallesh, Shivshankar Noorambada, Manjunath Rohitashwa, Sameer KulkarniCast: Kishore, Yagna Shetty, Babu MridunikaStory 3: Director: Karan AnanthStory & Screenplay: Madhuri N Rao, Karan AnanthDialogues: Raj B Shetty, Karan AnanthMusic: Vasu DixitCinematographer: Deepak YarageraEditor, Colorist & VFX: Bharath M CAssociate Director: Hari KrishnaAdditional Cinematographer: Bharath M CAssistant Directors: Gowtham, Kushal Gowda, Swaroop KodurSFX and Sound Design: Vishnu, ArunSync Sound: Ankur Pandey, VinayCostume Design: Roshini ChakrapaniProduction Design: Ullas Haydoor, Raghu, Miriam, Narayan, Verve Studio and PrajwalLyrics: Ranjana BhattCast: Prakash Belawadi, Sowmya Jaganmurthy, Vasu DixitStory 4: Written and Directed By: Rahul P KMusic: Udith HaritasCinematographer: Sandeep P SEditor: Vinayak GuhanarayanAssociate Director: Pooja SudhirColorist: Tom C JosePublicity Design: Adarsh MohandasFinal Music Arrangements: Udith HaritasAdditional Music Programming: Kishan Mohan5.1 Mix: Krishnanunni N RaveendranDialogue Editing: Jamie DSilvaFoley: Kishore KumarSync Sound: Jamie DSilva, Mark ReddyAssistant Editor: Nikhil SreekumarSecond Assistant Cinematographer: Abhishek BhargavFirst Assistant Cinematographer: Ankur Sanjeev ChintalaArt Assistant: VittalAssistant Hair & Make Up Artist: Dharini AmitabhHair & Make up Artist: Zeba SherifAssistant Director: Nagendra Prasad KantiravaAdditional Screenplay: Balaji ManoharCast: Pramod Shetty, Balaji ManoharStory 5: Director: Jamadagni ManojScreenplay: Manoj V, Murali P, Ranganath CMMusic: Girish HothurCinematographer: Ranganath CMEditor: Abhishek MAssociate Director: Murali PuttaswamyColorist: Tom C JoseAudio Mixing/Mastering: Adil NadafStory: Hernando TellezDialogues: Vikrant VasuProduction Crew: Pony Flicks Team - Bhaskar Puttaswamy, Manjunath SR, Guhan VDirection Department: Karthik C, Pramod Kumar ATitles and Animation: Santhosh JettyPost Production Studios: Pinaka, Oktave, Akartha, SG StudiosLocation: Madhu HouseSFX & Foley: GopiBarber props: SudharshanMakeup Artist: PurushottamArt Director: Jayanth VinayakCast: Avinash, Hari SamashtiStory 6:Written and Directed by: Kiranraj KMusic: Nobin PaulCinematographer: Venkatesh AngurajEditor: Rithwik RaoColorist: Tom C JoseAssociate Director: Bharath RajVFX: Rahul V GopalkrishnaAudiography: MR RajakrishnanMixing & Mastering: Abin PaulDog Trainer: Rookie RajeshProduction Manager Asst: Rajesh K SProduction Manager: Shashidhara BProduction Designer: Chaithra PuthrayaMake Up Artist: Zeba SheriffCast: Rishab Shetty, Hariprriya, Rumy (Dog)Story 7:Written & Directed By: Jai Shankar AMusic: Vasuki VaibhavCinematographer: Saurav Prateek SanyalEditor: Chandan CMAssociate Director: Srinivas ChottanahalliAssociate Cameraman: Prakash S RColorist: Tom C Jose (Pinaka Studios)Subtitles: Nidhi Hegde, Amulya SreekanthSound Design: Oli LabsLocation Sound Recording: Meryl JohnMaking Video: Abhishek HegdeDirection Team: Abhilash Hebbar, Prashanth B, Naveen Kempanahalli, Nidhi HegdeLine Producer: Kabir ManavCast: Paravva, Raghavendra C, Beeresh, Nidhi Hegde------------------------------------------------------------------------------------Trailer Editing, Typography, Colorist: Pratheek ShettyTrailer Score: B Ajaneesh LoknathArivu beku song composed by Vasu DixitManasina Olage song composed by AgnataDistributionRishab Shetty Films through Jayanna FilmsPROSudheendra VenkateshTitles and AnimationKaran AcharyaAudioRishab Shetty AudioPostersAdarsh M Das (Creative Crew)AudiographyMR Rajakrishnan Sound DesignArun S ManiVishnu PCOli Sound Labs, ChennaiProduction ManagersShashidhara BRajesh KSExecutive ProducersPramod ShettyVinod DivakarSocial Media Partner: Creative GuyzMarketing Partner: The Big LittleAudio on Rishab AudioIn Association with Divohttp://www.facebook.com/divomovieshttps://twitter.com/divomovies#KathaSangama #Trailer #RishabShetty","19.04.11","Katha Sangama-katha sangama kannada movie-katha sangama kannada film-katha sangama rishab shetty trailer-katha sangama trailer-katha sangama kannada movie trailer-rishab shetty-rishab-haripriya-sandalwood-rishab audio-kannada-rishab shetty films-katha sangama movie-kannada trending-ajaneesh loknath-haripriya movies-raj b shetty-kannada short film-new kannada releases-hariprriya-kannada short film 2019-rishab shetty movies-prakash belawadi","158782","17483","153","993","https://i.ytimg.com/vi/2a8hE5Y9pH4/default.jpg","False","False"
"KiEnLazWaZg","Abhishekam | 4th November 2019  | Full Episode No 3371 | ETV Telugu","2019-11-04T10:00:04.000Z","UCSs9H1cyB3OHdy8wkit8ZKg","etvteluguindia","24","Welcome to ETV Win APP https://f66tr.app.goo.gl/apps  download for FREE, to watch your ETV Network channel’s programmes any where any time.Haritha shares the actual reasons for her change in behaviour to Vasumathi. Impressed with Dev's attitude, Tulasi tries to unite Subhadra with him.#Abhishekam #Subhadra #Harikrishna","19.04.11","etv-etv telugu-telugu etv serial-telugu etv serials-sorna-etv fiction-comedy-jabardasth-extra jabardasth-eenadu television-aadukalam-daily serials-animation-amrutha-dasari narayana rao-etv noon time serials-abhishekam-abhishekamserial-sanjay-shirisha-rekha","491587","1923","667","166","https://i.ytimg.com/vi/KiEnLazWaZg/default.jpg","False","False"
"j02FL-BvBNI","Pawan Kalyan LIVE || JanaSena Party Long March @ Visakhapatnam - TV9","2019-11-04T02:16:58.000Z","UCPXTXMecYqnRKNdqdVOGSFg","TV9 Telugu Live","25","Pawan Kalyan LIVE || JanaSena Party Long March @ Visakhapatnam Watch LIVE: https://goo.gl/w3aQdeToday's Top News: https://goo.gl/5YuScD► Download Tv9 Android App: http://goo.gl/T1ZHNJ► Download Tv9 IOS App: https://goo.gl/abC1bS► Subscribe to Tv9 Telugu Live: https://goo.gl/lAjMru► Like us on Facebook: https://www.facebook.com/tv9telugu► Follow us on Instagram: https://www.instagram.com/tv9telugu► Follow us on Twitter: https://twitter.com/Tv9Telugu► Circle us on G+: https://plus.google.com/+tv9► Pin us on Pinterest: https://www.pinterest.com/Tv9telugu#PawanKalyan  #JanaSenaPartyLongMarch   #Visakhapatnam","19.04.11","tv9-tv9 telugu-tv9 telugu news-tv9 news-telugu news online-online news-tv9 andhra pradesh-tv9 telangana-telangana top news-trending news-tv9 latest news updates-tv9 breaking news-tv9 varthalu-Pawan Kalyan LIVE || JanaSena Party Long March @ Visakhapatnam - TV9-#JanaSenaPartyLongMarch-#Visakhapatnam-#PawanKalyan","510770","0","0","104","https://i.ytimg.com/vi/j02FL-BvBNI/default.jpg","False","True"
"gIu4itq1lSA","తాసిల్దార్ విజయ రెడ్డి ఘటనను వివరించిన ప్రత్యక్ష సాక్షి | Tahsildar Vijaya Reddy Incident | TV5 News","2019-11-04T13:40:23.000Z","UCAR3h_9fLV82N2FH4cE4RKw","TV5 News","25","తాసిల్దార్ విజయ రెడ్డి ఘటనను వివరించిన ప్రత్యక్ష సాక్షిAbdullapurmet Tahsildar Vijaya Reddy IncidentSubscribe to TV5 News for Latest Happenings and Breaking news from Andhra and Telangana. For More Updates► TV5 News Live : https://goo.gl/UPacax► Subscribe to TV5 News Channel: http://goo.gl/NHJD9►Our Website : http://www.tv5news.in► Like us on Facebook: http://www.facebook.com/tv5newschannel► Follow us on Twitter: https://twitter.com/tv5newsnow► Circle us on TV5 News Channel G+: https://plus.google.com/+tv5newschannel► Follow us on Pinterest: https://www.pinterest.com/tv5newschannel","19.04.11","tv5-tv5 news-telugu news-breaking news-tv5 online-tv5 youtube-tv5 live streaming-telugu news updates-news live-Tahsildar Vijaya Reddy-Tahsildar Vijaya Reddy Incident-తాసిల్దార్ విజయ రెడ్డి-విజయ రెడ్డి","177305","1498","178","741","https://i.ytimg.com/vi/gIu4itq1lSA/default.jpg","False","False"
"dtUFyLvdc6A","Jethalal Aur Iyer Chale Bapuji Ki Khoj Mein | Taarak Mehta Ka Ooltah Chasmah | Mon-Fri 8:30 PM","2019-11-03T12:00:52.000Z","UC6-F5tO8uklgE9Zy8IvbdFw","SAB TV","24","Click here to Subscribe to SAB TV Channel: https://www.youtube.com/user/sabtv?sub_confirmation=1Stay tuned to watch Taarak Mehta Ka Ooltah Chashmah on Monday - Friday at 8:30 PM, exclusively on SAB & SonyLIV.About Taarak Mehta Ka Ooltah Chashmah :-----------------------------------------------------------------------The show is inspired from the famous humorous column 'Duniya Ne Undha Chasma' written by the eminent Gujarati writer Mr. Tarak Mehta. This story evolves around happenings in Gokuldham Co-operative Society and covers topical issues which are socially relevant.The show predominantly - Promoolves around 'Jethalaal' (Dilip Joshi) who is an uneducated Gujarati businessman. Your 'Taarak Mehta' (Sailesh Lodha), is his neighbour. 'Jethalaal' finds a friend and philosopher in 'Taarak Mehta' and often goes to him for advice whenever he is in trouble. Jethalaal's family includes his simpleton wife 'Daya Ben' (Disha Wakani) and a mischievous son 'Tapu' (Bhavya Gandhi). Tapu is a menace and a constant source of trouble to all the members of Gokuldham. They have often warned 'Jethalaal' to reform 'Tapu' or else be prepared to leave the premises. Lost hopes of being heard by his son pushes Jethalaal' to call his father 'Champaklal' (Amit Bhatt) from the village. This was his great idea of leashing some control over the mischievous Tapu. The opposite happens and the grandfather joins hands with the grandson to make life a roller coaster troublesome ride for Jethalaal.------------------------------------------------------------------------------------------------More Useful Links : * Visit us at : http://www.sonyliv.com * Like us on Facebook : http://www.facebook.com/SonyLIV * Follow us on Twitter : http://www.twitter.com/SonyLIVAlso get Sony LIV app on your mobile * Google Play - https://play.google.com/store/apps/details?id=com.msmpl.livsportsphone * ITunes - https://itunes.apple.com/us/app/liv-sports/id879341352?ls=1&mt=8","19.04.11","tarak mehta all episodes-promo-all new episodes-sonyliv-reporter-dilip joshi-taarak mehta ka oolta chasma-hansraj hathi-tarak mehta ulta chasma-taarak mehta ka ooltah chashmah-tarak mehta episode-sabtv-latest episodes-sab tv-taarak mehta-hindi comedy show-hd-disha vakani-jethalal champaklal gada-bhide-tv show-setindia-indian comedy-popatlal tmkoc-tarak promo-tmkoc-tmkoc jethalal-Jethalal Aur Iyer Chale Bapuji Ki Khoj Meh","297313","1923","312","38","https://i.ytimg.com/vi/dtUFyLvdc6A/default.jpg","False","False"
"B4qzjtlTakA","छठ पूजा Special I Non Stop Chhath Pooja Geet I Chhath Puja 2019 I Top Chhath Pooja Songs","2019-11-02T00:30:00.000Z","UCaayLD9i5x4MmIoVZxXSv_g","T-Series Bhakti Sagar","10","Subscribe: http://www.youtube.com/tseriesbhaktiAadit Manaila 00:00Uga Ho Surujdev Bhel Bhinsarva 5:23Beriya Ke Beri Tohe 11:15Ho Deenanath 15:18Marbo Re Sugwa Dhanukh 22:09Chanani Taane Chalale 28:57Baanjhi Kewdwa Dhaile Thaadh 36:06Asiya Puran Hoy 45:04Chaar Pahar Hum Jal Thal Sevila 49:35Kelwa Ke Paat Par 53:54Music Label: T-SeriesHit best Bhojpuri Chhath Songs sung by Anuradha Paudwal, Sharda Sinha, Devi and Kavita Paudwal. The Non Stop Chhath Pooja Geet 2019 Jukebox consists of superhit Chhath Pooja songs Aadit Manaila, Uga Ho Surujdev Bhel Bhinsarva, Beriya Ke Beri Tohe, Ho Deenanath, Marbo Re Sugwa Dhanukh, Chanani Taane Chalale, Baanjhi Kewdwa Dhaile Thaadh, Asiya Puran Hoy, Chaar Pahar Hum Jal Thal Sevila and Kelwa Ke Paat Par. Lyrics of the Chhath Pooja special songs are penned by Vinay Bihari, Sharda Sinha, Ashok Sheopuri, Janardan Pandey and Manoj Matalbi. Music of the Non Stop Chhath Pooja Songs is composed by  Surinder Kohli, Sharda Sinha and Ajay Prasanna. Check out a Special playlist of Bhojpur Chhath Songs here: https://www.youtube.com/playlist?list=PLyXHXSHxLqKwINk2RiDuKyEtEmYRLoeLE for more Bhojpuri Chhath songs, Anuradha Paudwal songs, Sharda Sinha songs, Vinay Bihari songs, Ashok Sheopuri songs, Manoj Matalbi songs and Chhath GeetChhath Pooja Geet: Aadit Manaila Singer: Anuradha Paudwal Music Director: Surinder Kohli Lyricist: Traditional Album: Chhath Pooja Ke GeetChhath Pooja Geet: Uga Ho Surujdev Bhel Bhinsarva Singer: Anuradha Paudwal Music Director: Surinder Kohli Lyricist: Vinay Bihari Album: Chhath Pooja Ke GeetChhath Pooja Geet: Beriya Ke Beri Tohe Singer: Anuradha Paudwal Music Director: Surinder Kohli Lyricist: Traditional Album: Chhath Pooja Ke GeetChhath Pooja Geet: Ho Deenanath Singer: Sharda Sinha Music Director: Sharda Sinha Lyricist: Sharda Sinha Album: Chhathi MaiyaChhath Pooja Geet: Marbo Re Sugwa Dhanukh Singer: Anuradha Paudwal Music Director: Surinder Kohli Lyricist: Traditional Album: Chhath MahimaChhath Pooja Geet: Chanani Taane Chalale Singer: Devi Music Director: Ajay Prasanna Lyricist: Ashok Sheopuri, Janardan Pandey, Manoj Matalbi,Traditional Album: Bahangi Chhath Maai Ke JaayChhath Pooja Geet: Baanjhi Kewdwa Dhaile Thaadh Singer: Sharda Sinha Music Director: Sharda Sinha Lyricist: Sharda Sinha Album: Chhathi MaiyaChhath Pooja Geet: Asiya Puran Hoy Singer: Kavita Paudwal Music Director: Surinder Kohli Lyricist: Traditional Album: Chhath Pooja Ke GeetChhath Pooja Geet: Chaar Pahar Hum Jal Thal Sevila Singer: Anuradha Paudwal Music Director: Surinder Kohli Lyricist: Traditional Album: Chhath MahimaChhath Pooja Geet: Kelwa Ke Paat Par Singer: Sharda Sinha Music Director: Sharda Sinha Lyricist: Sharda Sinha Album: Chhathi MaiyaIf You like the video don't forget to share with others & also share your views.Stay connected with us!!!► Subscribe: http://www.youtube.com/tseriesbhakti► Like us on Facebook: http://www.facebook.com/tseriesbhaktisagar► Follow us on Twitter: https://twitter.com/tseriesbhaktiFor Spiritual Voice Alerts, Airtel subscribers Dial 589991 (toll free) To set popular Bhakti Dhun as your HelloTune, Airtel subscribers Dial 57878881","19.04.11","Ho Dinanath-kaanch-hi-baans-ke-bahangiya-anuradha paudwal-chhath pooja geet-chhath puja songs-chath pooja-chhat geet-chath songs-chhath poojan-bhojpuri devi songs-chath puja geet-chath pooja geet-banarasi-hit-best-bhojpuri devotional-T-Series Bhakti Sagar-mahua-bojpuri-bhojpuri chhath geet-top-Bhojpuri Devi Geet-sharda sinha-bojpuri chath-भजन-भक्ति-deepawali-hamaar bhojpuri-top Chhath-puja feet-Chhath Pooja special-chath pooja songs old-chatha song","2097002","15773","3396","1184","https://i.ytimg.com/vi/B4qzjtlTakA/default.jpg","False","False"
"WQ2aFAhfptA","STARBUCKS Wala Experience  - Stand Up Comedy by Appurv Gupta aka GuptaJi","2019-11-04T09:43:07.000Z","UCKgAaCGmyCRKgMZD0LBvMNA","Appurv Gupta","23","Best of GuptaJi ki ek aur pyaari comedy bit aapke hawale kar rha hu, Presenting my story in starbucks.Pyaar barsana Please. ----------------------------------------------------------------------Here is a good news - Touring my new show   KAAFI WILD HAI in INDIA  . Below you can check all citiesNov 08  - Kolkata - https://bit.ly/2MWft3VNov 09  - Delhi - https://bit.ly/2Jv9cdiNov 10  - Siliguri - https://bit.ly/31ZW5HmNov 17  - Hyderabad - https://bit.ly/2MWft3VNov 23  - Ahmedabad - https://bit.ly/2MWft3VNov 24  - Vadodara - https://bit.ly/2MWft3VNov 29  - Gurgaon - https://bit.ly/2N0Bcb4Dec 08  - NCR (TBD)Dec 13  - NCR (TBD)If you are on MAC, Dell, HP, Toshiba or on your personal computer, you can check booking link here: https://appurvgupta.com/timelineAustralia and UK Tour Coming soon.----------------------------------------------------------------------Thank You for watching Videos of Appurv Gupta aka GuptaJi.For LIVE SHOWS Booking, Email: teamguptaji@gmail.comIf Want to see more videos, Click here: https://goo.gl/rZA68k You are watching GuptaJi a.k.a Appurv Gupta ka STARBUCKS wala Experience.Venue and Production: Canvas Laugh Club, Gurgaon Edited by: Akshit Arora Written and Performed by: Appurv Gupta - GuptaJi Intro Music: Funk Down - MK2 https://youtu.be/SPN_SsgqlzcEnding Music - GuptaJi's Tune----------------------------------------------------------------------Website : http://appurvgupta.com/ Follow : Twitter: https://twitter.com/appurv_gupta Facebook: https://www.facebook.com/appurv.gupta Instagram: https://www.instagram.com/appurv20/ TikTok: http://vm.tiktok.com/RXCkV4/ - @appurvgupta Like : Facebook Fan Page: https://www.facebook.com/TheAppurvGupta/ Yahan tak padh ke agar aapne like,follow kia toh tahe dil se shukriya :) Love and Hugs Appurv Gupta-GuptaJiIndian Stand Up Comedianhttps://appurvgupta.com/","19.04.11","Comedian-Appurv Gupta-GuptaJi-Stand up comedy-comedian-comedianguptaji-Apoorv Gupta-Hotel-Towel-Samaan-StandUp Comedy-Comedy Videos-Canvas Laugh Club-Stand Up Videos-Gurgaon-Noida-Biryani-Maggi-Chai-Tinder-GuptaJi Ka Experience-Barber-Neend-Comdian-Gupta-Hotel Experience-Indian Stand Up Comedy-Agar aap ye padh rhe ho toh had chutio ho.-cookery show-tinder tale-ComedianGuptaJi-Breakfast-Comicstan-Amazon Prime-Netflix-comicstaan-starbucks-dell-hp-mac-toshiba","258209","17307","371","266","https://i.ytimg.com/vi/WQ2aFAhfptA/default.jpg","False","False"
"kotLdiDSwj4","Utkarsh Classes की ऐतिहासिक पहल | ऑनलाईन निःशुल्क शिक्षा प्राप्त करने का सुनहरा अवसर | By Nirmal Sir","2019-11-03T16:04:16.000Z","UCLuBF4Xr1-BIpcpFFm7zp7w","UTKARSH CLASSES JODHPUR","27","नमस्ते‚         उत्कर्ष क्लासेस YouTube पर निःशुल्क शिक्षा उपलब्ध करा रहा है‚ जो राज्य स्तर एवं राष्ट्रीय स्तर की सभी प्रतियोगी परीक्षाओं के लिए अत्यन्त उपयोगी है। भारत के प्रतिष्ठित विषय विशेषज्ञों द्वारा अध्यापन करवाया जाएगा‚ जो YouTube के इतिहास में पहली बार होने जा रहा है।           Utkarsh Classes इस निःशुल्क शिक्षा योजना के तहत अभ्यर्थियों को शिक्षा का लाभ मिल पाएगा। इस ऑनलाईन YouTube निःशुल्क शिक्षा धमाके का पिटारा खोलने के लिए 3 नवम्बर‚ 2019 को रात्रि 8 बजे निर्मल सर आपके सम्मुख लाइव आ रहे है।उत्कर्ष क्लासेस के नये यूट्यूब चैनल Utkarsh Commerce Classes को Subscribe करने के लिए क्लिक करेंः https://www.youtube.com/channel/UCnVqIqM6FsORHBXxwn9CrPAइस लाइव वीडियो में सर द्वारा बताई गई स्लाइड़ों को PDF रूप में प्राप्त करने के लिए क्लिक करेंः– https://t.me/utkarshjodhpur/3043⏺🔴Follow us:-👇👇Utkarsh App:- http://bit.ly/2K27grQUtkarsh in English Youtube Channel:- https://bit.ly/2SNG7gLHindi Telegram:- https://t.me/utkarshjodhpurEnglish Telegram:- https://t.me/UTKARSH_in_ENGLISHFacebook Page:- https://www.facebook.com/theutkarshcl... Twitter:- https://bit.ly/2YwbyBpInstagram:- https://instagram.com/utkarshclasses?... ⏺🔴 Important Playlists :-👇👇Daily Currant Affairs :- https://bit.ly/2YxKqlxReasoning Tricks By Saket Sir:- https://bit.ly/2Mn6TvbMaths Tricks By Saket Sir:- https://bit.ly/332Tq1l General Science By Saket Sir:- https://bit.ly/2GEx6BQ Political Theory & Thoughts:- https://bit.ly/2YdWrgK Time & Work Maths Tricks By Akshay Sir:- https://bit.ly/2KigFMC RRB NTPC-2019 Indian Polity By Preeti Ma'am:- https://bit.ly/2SObI1L Hindi Grammar by Ashish Sir:- https://bit.ly/2GAO7gi English Grammar For All Competitive Exam By Ravi Morya Sir:- https://bit.ly/2OtDFgL English Vocabulary By Ravi Morya Sir:- https://bit.ly/2LOh905#Utkarsh_Classes #Utkarshlive #historical","19.04.11","utkarsh classes jodhpur-utkarsh classes-utkarsh-best coaching center in rajasthan-best institute for RAS-utkarsh live classes-nirmal sir-nirmal sir utkarsh-utkarsh live-history in utkarsh-commerce in utkarsh-science in utkarsh-sanskrit in utkarsh-english in utkarsh-current gk in utkarsh-current affairs in utkarsh-utkarsh current-daily current utkarsh-free education-patwar-maths-constable-historical moment-1st grade classes-gk1st paper-school lecturer","198923","21640","396","1254","https://i.ytimg.com/vi/kotLdiDSwj4/default.jpg","False","False"
"RP3hNms2QOM","Lakshmi Stores - Episode 255 | 2nd Nov 19 | Sun TV Serial | Tamil Serial","2019-11-04T11:00:03.000Z","UCBnxEdpoZwstJqC1yZpOjRA","Sun TV","24","Watch the Popular episode of popular Tamil Serial #LakshmiStores that airs on Sun TV.Lakshmi Stores is a family drama serial on SunTV.  Mahalingam is the family’s patriarch and founder of the traditional textiles showroom, Lakshmi Stores,  but guilt stricken with a past secret. His daughter-in-law, Mahalakshmi, nurtures the family and the close-knit staff with her selfless love. But she gets disowned by her husband, when she seeks justice for Bhakiyalakshmi, a kind-hearted young woman and earns the wrath of a vengeful MP Shakunthaladevi, as well. Now Mahalakshmi is faced with an uphill task to save Lakshmi stores and reunite with her family.👉 Don't forget to SUBSCRIBE to Sun TV YouTube channel - http://bit.ly/suntvsubscribe--------------------------------------------------Click to watch Full Episodes of Top Tamil serials airing on Sun TV:Lakshmi Stores - http://bit.ly/2M2OIumKanmani - http://bit.ly/30AWwI0Arundhathi - http://bit.ly/2Gg5a6OTamil Selvi - http://bit.ly/32vUmv2Pandavar Illam - http://bit.ly/2xS038CNandhini Re-release Full episode - http://bit.ly/2ZZR8y3For Tamil Music from Sun Music - http://bit.ly/2YS5eBiFor Malayalam Serials from Surya TV  - http://bit.ly/2LWpluw For Telugu Serials from Gemini TV - http://bit.ly/2SkUadjFor Kannada Serials from Udaya TV - http://bit.ly/2XSQXD1For Comedy Clips, Comedy Shows and Comedy Scenes from Adithya TV - http://bit.ly/2K6VaiZFor Movie related videos from SunNXT - http://bit.ly/2H2R0Gz--------------------------------------------------Watch all Sun TV Programs also on Sun NXT. Watch the latest movies in DOLBY DIGITAL PLUS, 4000+ Movies in HD, 40+ Live TV Channels, TV Shows, TV Serials, Music Videos, Comedy and exclusives on Sun NXT at anywhere anytime.Download SunNXT here: Android: http://bit.ly/SunNxtAdroidiOS: India - http://bit.ly/sunNXTiOS Rest of the World - http://bit.ly/ussunnxtWatch on the web - https://www.sunnxt.com/--------------------------------------------------Follow Us for More Latest Updates: Facebook: https://www.facebook.com/SunTVTwitter: https://twitter.com/SunTVInstagram: https://www.instagram.com/suntv--------------------------------------------------#SunTVSerial #SunNXT #SunTV #SunTVProgram#SunTVPromos #LakshmiStoresSerial #KanmaniSerial #ArundhathiSerial #TamilSelviSerial #AgniNatchathiramSerial #PandavarIllamSerial #TamilSerials --------------------------------------------------","19.04.11","Lakshmi Stores-Lakshmi Stores serial-Lakshmi Stores today-Lakshmi Stores serial today-Lakshmi Stores 2nd Nov-Lakshmi Stores 2nd Nov 2019\-Lakshmi Stores sun tv serial-Lakshmi Stores tamil serial-Sun TV Serial-Sun TV Serials-sun tv tamil serial-SunTV Serial Today-sun tv serial today-Sun tv full episodes-Sun tv tamil full episodes-Sun tv tamil shows-sun tv shows-Tamil Serials-tamil serials sun tv-Tamil Serial episodes","327675","3106","324","142","https://i.ytimg.com/vi/RP3hNms2QOM/default.jpg","False","False"
"wUysOnM51ME","Live, IndvsBAN: T20 में भारत के खिलाफ बांग्लादेश की पहली जीत, 7 विकेट से हारी टीम इंडिया | KOTLA T20","2019-11-03T17:49:12.000Z","UCVXCo0W9pk2dDkEBNLhTt7A","Sports Tak","17","Mushfiqur Rahim singlehandedly fired Bangladesh to their maiden T20 win over India with an unbeaten 60, choking the fancied hosts in the smog-hit series opener here on Sunday..कृपया इस लिंक पर क्लिक करें और TAK ऐप डाउनलोड करें https://bit.ly/33A6ScrFor Advertising queries, please give us a missed call on +917827000333 Or mail us at mobiletak@aajtak.comIf you want to buy any product related to sports, you can visit our storefront on Amazon.in Click on the link given below to visit Sports Tak's store front. https://www.amazon.in/shop/sportstak----------About Sports Tak: स्पोर्ट्स तक (Sports Tak) खेल की दुनिया की हर छोटी-बड़ी खबर आपके लिए लाता है। स्पोर्ट्स You Tube पर आपको मिलेगी हर ब्रेकिंग न्यूज, विश्लेशण और बड़े-बड़े खिलाड़ियों के Exclusive इंटरव्यू। साथ ही सुनील गावस्कर, हरभजन सिंह, मोहम्मद अजहरूद्दीन, मदनलाल, आकाश चोपड़ा और निखिल चोपड़ा जैसे क्रिकेट दिग्गज आपके लिए खेल पर चर्चा करेंगे और आपके सवालों के जवाब भी देंगे। खेल जगत की हर खबर से रूबरू होने के लिए सब्सक्राइब/Subscribe कीजिए स्पोर्ट्स तक (Sports Tak)।  You can follow स्पोर्ट्स तक (Sports Tak) on: Sports Tak Youtube: https://www.youtube.com/sportstakSports Tak Facebook: https://www.facebook.com/sportstak/Sports Tak Twitter: https://twitter.com/sports_takSportsTak Instagram: https://www.instagram.com/sportstakofficial/Sports Tak, as the name suggests, is all about sports. You can find all the latest sports news from around the world here. Not just that, we bring to you exclusive interviews, live chats with players - past and present - and also the top journalists from sports journalism. It is an exclusive platform for sports news updates for the fans, not just from the sub-continent but the world over","19.04.11","sports tak-“sportstak”-“sports”-sports events-“cricket”-“sports-videos”-interviews”-ind vs ban t20-india vs Bangladesh T20-ind vs ban-india vs Bangladesh-ind vs ban T20-ind vs ban 1st T20I-india vs Bangladesh delhi t20-arun jaitley stadium-Rohit Sharma-Krunal Pandya-Deepak Chahr-Khaleel Ahmad-Sports News-Cricket News-Cricket Update","546400","12204","1501","3407","https://i.ytimg.com/vi/wUysOnM51ME/default.jpg","False","False"
